accuracy,f1_score,sensitivity,specificity,loss
92.496765847348,0.9196110397403022,0.9155391635562413,0.9263905145641748,0.22717014383066828
93.27296248382923,0.9277455100659521,0.9252657268463351,0.9311911077140071,0.2103822599869959
92.6261319534282,0.9208747430887669,0.9172957215041814,0.9253436286726614,0.2373492077937564
93.27296248382923,0.9227489812760442,0.9205765994227533,0.9255724432012943,0.19118572017816493
93.40232858990944,0.9255008826063524,0.9213532235743868,0.9305694065241863,0.22050494460670944
93.27296248382923,0.9270388933757739,0.9243127175867418,0.9324062471493247,0.19235703135138188
93.53169469598966,0.931426184667465,0.9271221843897328,0.9374104066218721,0.21472832186564436
93.40232858990944,0.9285528064428347,0.9256045684866917,0.932750665546731,0.21220310122969852
92.496765847348,0.9202752351641927,0.9194126135595644,0.9228139657185374,0.23811332933498694
91.84993531694695,0.911155111819283,0.9074349982020109,0.9163969116961588,0.2520704164542017
92.10866752910738,0.9159034584403247,0.9151318337530612,0.9176395741153923,0.2373267259800573
92.23803363518758,0.9140846981221792,0.9129268684813494,0.9164022208242418,0.2572744674643292
93.01423027166882,0.9252045303066854,0.9207955966129464,0.9311236514120729,0.20128697581001273
92.23803363518758,0.9163135052187839,0.9143106374740557,0.91906471531013,0.2551462076228464
93.27296248382923,0.9262527669800764,0.9219166572581421,0.9317128273784621,0.21423887435399855
94.17852522639069,0.9356745395709513,0.9323249478539304,0.940217694049287,0.19967164756684416
93.91979301423027,0.9327577148555714,0.929286258381244,0.9368854375331059,0.2068935310381331
93.91979301423027,0.9327801081206923,0.9283453523510248,0.9401557961789598,0.19790147461074212
93.79042690815007,0.931411842973993,0.9304527060880399,0.9324870205536224,0.21279435599991453
90.94437257438551,0.9022496158399518,0.8976539588808483,0.9094644661680953,0.2375637896619207
91.07373868046572,0.9014820179959692,0.8969853332586843,0.9143991151102908,0.24407760893388677
93.91979301423027,0.9344419521657216,0.931547111612675,0.9383337864658252,0.1991297454220203
94.17852522639069,0.9381575317743719,0.9350298263244692,0.942252391569418,0.18837774494833964
92.10866752910738,0.9168360684040147,0.9123899343445686,0.9244175279443549,0.2503390819374062
92.36739974126779,0.9145872047431741,0.9108217891024204,0.9189997356539213,0.2300476534978847
91.72056921086676,0.9134262562084955,0.9108641817962264,0.9173483746538956,0.256045347351923
92.23803363518758,0.9166099758954199,0.9128199473791389,0.9230077742274476,0.2454848670597064
91.46183699870635,0.9082932728236992,0.9049391830842239,0.9133400101514724,0.2469133452679793
94.95472186287192,0.9441314881679296,0.940997732658899,0.948225013501701,0.1893364934763964
92.75549805950841,0.9204925776332983,0.9168455636929249,0.9251076105918741,0.23002852058040524
93.14359637774903,0.9228308660279809,0.919397424578526,0.926767705159609,0.20923648489805427
92.88486416558861,0.9210064568301706,0.9176273986340133,0.9264325339299371,0.19862717842830183
