epoch,time,lr,loss,acc,val_loss,val_acc
1,316.17347291699843,0.001,0.953228856456961,51.7403270195888,0.812734500731829,59.84455958549223
2,310.86637179100217,0.001,0.7823697317181155,60.33673304192974,0.6825635692616201,67.74611398963731
3,308.8334614170017,0.001,0.534356249754765,78.01521774324105,0.5838246223531238,76.42487046632124
4,278.8351143339969,0.001,0.3744701805750838,86.22308564027846,0.28685684949931706,89.63730569948187
5,269.85832649999793,0.001,0.3087236105054448,88.7485834547515,0.2707267474634042,90.67357512953367
6,269.12390062499617,0.001,0.28688254685623465,89.63898332523878,0.31916219196789003,89.50777202072538
7,269.3784709169995,0.001,0.265248598810421,90.67508499271491,0.47638567428977996,78.62694300518135
8,268.1231642920029,0.001,0.2186617018220416,92.76347741622146,0.20567885558531074,93.26424870466322
9,269.76757641699805,0.001,0.23286867122424734,92.09972478549457,0.16103903943470105,94.94818652849742
10,269.23551212500024,0.001,0.19506467581374254,93.5891209324915,0.16171458456182727,94.17098445595855
11,268.67742066700157,0.001,0.18586410177512444,93.86433543791485,0.18789971727935761,93.78238341968913
12,269.3857127910014,0.001,0.17008604316509174,94.44714262587016,0.33705501860596354,89.50777202072538
13,270.25534595800127,0.001,0.17504761011368522,94.12336085478388,0.16102849776070044,94.81865284974093
14,269.2929128750038,0.001,0.14977942148284734,94.78711348551077,0.14918525899890714,94.43005181347151
15,268.4471877499964,0.001,0.14933940724336892,94.86805892828234,0.1520348971642052,94.81865284974093
