accuracy,f1_score,sensitivity,specificity,loss
99.22380336351875,0.9918475852902082,0.9918764031667258,0.9918478260869565,0.05482332320536883
99.48253557567917,0.9945931727846622,0.9945652173913043,0.9947368421052631,0.04593642066319606
99.22380336351875,0.9919732583886902,0.9922279056550156,0.991747022121384,0.04526148752660962
99.61190168175938,0.9955488046493197,0.9955445195829811,0.9955618175413878,0.03077934036501394
99.74126778783959,0.9971660956162541,0.9971660956162541,0.9971660956162541,0.01137393618041248
99.61190168175938,0.9956878444164381,0.9957729070533948,0.995611001317523,0.02420251681574967
99.74126778783959,0.9972439759036145,0.9972439759036145,0.9972439759036145,0.011857733836477046
99.35316946959897,0.9929070929070929,0.9932925657936864,0.99259353850083,0.05814349309492791
99.61190168175938,0.9960412241913583,0.9960241198752228,0.9960652404033651,0.024403161412636903
99.48253557567917,0.9942689174986863,0.9943092234923138,0.9942610837438424,0.04703668204941085
99.22380336351875,0.9916246733855916,0.991430480452483,0.9919417626907505,0.0640583726072417
99.61190168175938,0.9955617805401147,0.9956395348837209,0.9955621301775148,0.03240235566188229
99.35316946959897,0.9931883639486758,0.9929378531073446,0.9936224489795918,0.0516031491881556
99.48253557567917,0.9945048309178743,0.9945048309178743,0.9945048309178743,0.028624075594120568
99.35316946959897,0.9930353470686377,0.9930542621220587,0.9930240859147061,0.049463523289742954
99.48253557567917,0.9943196405648267,0.9943196405648267,0.9943196405648267,0.03771804625416634
99.61190168175938,0.9958510028653296,0.9959036439227195,0.9958059587471352,0.032566957699675866
100.0,1.0,1.0,1.0,0.0009895025931399937
99.74126778783959,0.9970980944712828,0.9972972972972973,0.9969325153374233,0.027472301165212987
99.48253557567917,0.9942189790750366,0.9943901707121899,0.9940809190809191,0.049135491709316616
98.96507115135834,0.9887251476846852,0.9888089337908248,0.9886724455451832,0.07080940632113433
99.09443725743856,0.9900309037947923,0.9901356151113981,0.9899341850561363,0.04192262292221857
100.0,1.0,1.0,1.0,0.0010203089556791937
99.74126778783959,0.9973199954138958,0.9973199954138958,0.9973199954138958,0.012173065096331408
99.74126778783959,0.9972897975615367,0.9976958525345623,0.9969135802469136,0.02025709315510349
99.09443725743856,0.9906835156277654,0.9905829913683317,0.9909580498866213,0.07429405327592369
99.61190168175938,0.9957134109001837,0.9956896551724138,0.9958100558659218,0.03254631595137112
99.61190168175938,0.9957518608046334,0.9958578087089771,0.9956539074960127,0.030562758693900318
99.35316946959897,0.9928006648071812,0.9935233160621761,0.9922839506172839,0.06142948818671797
99.09443725743856,0.9900551421897951,0.9906751842435555,0.9896340681876442,0.06886752511171039
99.22380336351875,0.9909278459585273,0.9927536231884058,0.9894366197183099,0.058675390008576744
100.0,1.0,1.0,1.0,0.0034021112774116234
99.61190168175938,0.9958824989283217,0.9959454173436841,0.995827067669173,0.02446896224725393
99.74126778783959,0.9970499164578112,0.9970414201183432,0.997093023255814,0.019313865992842016
99.74126778783959,0.9971941638608305,0.9971941638608305,0.9971941638608305,0.013261940572886696
99.61190168175938,0.9957981874534113,0.9958100558659218,0.9958563535911602,0.03871809592056951
99.74126778783959,0.9971327637200131,0.9970760233918129,0.9972222222222222,0.027909539665308583
99.09443725743856,0.9899238081056263,0.9901390958768008,0.9897817460317461,0.06014920884976244
99.48253557567917,0.9941969992599071,0.9943040317695362,0.9941232849071833,0.04834714181206751
99.35316946959897,0.993503248375812,0.9943181818181819,0.9928571428571429,0.050508791558501784
99.35316946959897,0.9927953890489913,0.9928322259136213,0.9928322259136213,0.05106516945387272
99.48253557567917,0.9946960367218989,0.9948949579831933,0.9945250881020306,0.03960879267764008
99.22380336351875,0.9913007665411512,0.9912790697674418,0.9916201117318436,0.0555679658237323
99.74126778783959,0.9973397481250885,0.9973958333333334,0.9973118279569892,0.02800418219623708
99.74126778783959,0.9971174177349016,0.9973544973544973,0.9969135802469136,0.031295830308594924
99.48253557567917,0.9945435622955694,0.9946528438838648,0.9944637655311812,0.02938877321401041
99.48253557567917,0.9945732101888346,0.9945732101888346,0.9945732101888346,0.029271531878403322
99.22380336351875,0.991344718952081,0.9915372361608921,0.9911850477200423,0.06296954018585378
99.48253557567917,0.9946211683053788,0.9946920829597061,0.994578888021511,0.039432061321893044
99.22380336351875,0.9915482954545455,0.9923076923076923,0.9910714285714286,0.06342058531153803
99.35316946959897,0.9930148033165487,0.9937572148976244,0.9923437028088191,0.057762611010890634
99.87063389391979,0.9986594788858939,0.9986559139784946,0.9986702127659575,0.010315882487799246
99.61190168175938,0.9955490393452667,0.9959239130434783,0.995253164556962,0.025515101500069127
99.22380336351875,0.992052590266876,0.9922979797979798,0.991917861945316,0.0638398307521386
99.61190168175938,0.9957926900928429,0.9957080200501254,0.9958851929648557,0.025556386217268832
99.35316946959897,0.9924158155526343,0.9926037680306152,0.992309529934948,0.05480504689614962
98.83570504527813,0.9863534860640146,0.9865110890433632,0.986276455026455,0.06993334878903297
99.22380336351875,0.9916106858303391,0.9918535197172967,0.9914910226385636,0.053835285625248475
99.74126778783959,0.9973011363636364,0.997737556561086,0.9968944099378882,0.019328830691298964
99.35316946959897,0.992668369496977,0.9927315579410956,0.9926814585483317,0.05555345163348291
99.48253557567917,0.9942148207597645,0.9943130498778978,0.9941497007989838,0.047664136718597164
99.22380336351875,0.9914898746383799,0.9913513426699216,0.9917551480051481,0.0460094088966504
99.61190168175938,0.9957142514145771,0.9955217196596506,0.9959150326797386,0.015354279607936191
99.61190168175938,0.9958548036184587,0.9958848679187663,0.9958323155837812,0.022436468675100043
