accuracy,f1_score,sensitivity,specificity,loss
89.90944372574386,0.8951807538256136,0.8917336907199167,0.9111846040342528,0.3195240763226888
89.52134540750323,0.889832751507859,0.8819967804235052,0.9106056215989362,0.37762786394989967
90.6856403622251,0.9021745910802317,0.8942857713737669,0.9229621126594836,0.2962708336240606
89.13324708926261,0.886916590966415,0.8818317711700064,0.9045055069538586,0.298376675275905
91.97930142302717,0.9146595808023739,0.9082726303976061,0.9273514163486792,0.22925077980615555
90.03880985649869,0.8958236932923499,0.8880429227035281,0.9127788032993251,0.352770238613558
90.6856403622251,0.9000272587489458,0.8920371404619503,0.9200703783877835,0.27378549606070635
90.29754204398448,0.8970528071773493,0.893328488372093,0.9127106824547009,0.28807516272898454
90.16817593790427,0.8978841147958795,0.8917719920788895,0.9129345992385531,0.3628017937072961
89.90944372574386,0.8939720641572266,0.8865289220079051,0.9109961999775048,0.35972039848758824
88.357050477456,0.8763419816472235,0.8658646521076689,0.9028806802735397,0.35936295666176477
92.10866752910738,0.9167861185930939,0.9096769279390835,0.9312922307255617,0.2332468727051749
92.10866752910738,0.9158089922072818,0.9061659170309139,0.9338937357928397,0.23490028393684623
90.55627425614489,0.9024331150523999,0.8972425676677197,0.9194307450326847,0.3323429856656594
90.29754204398448,0.9003439132524618,0.8945386550098081,0.9159987664312741,0.27208906435257096
91.46183699870635,0.9122014972319352,0.9071227510945211,0.924622698047102,0.26403210760319523
90.03880983182407,0.8935214985957745,0.8838296394499137,0.9125903206440669,0.2911499071707238
89.90944372574386,0.8943428242700733,0.8862601206320183,0.9143318054405657,0.34913773082900323
90.1681759625789,0.8955565120523279,0.8861189519592673,0.9203579209461563,0.2907289634392456
92.36739974126779,0.9163655270190555,0.9055391991696058,0.9356514449526062,0.2524859959370773
91.33247089262613,0.9090795327322125,0.9026090254505932,0.9212914700587842,0.3093745556369636
91.20310478654592,0.908131735205517,0.9006132925607344,0.9233483206351222,0.27622213242587573
90.16817593790427,0.8958473325497354,0.8882040273697891,0.9160540044264045,0.2984949544561306
90.03880983182407,0.8963052819035154,0.8914108859085246,0.9125429842841506,0.33480835823099414
90.16817593790427,0.8940816913719967,0.8868535706337682,0.9097434085883846,0.3367546155451186
90.94437257438551,0.9067052715825248,0.9022247423835126,0.9188088734947715,0.2993089797211399
90.42690817473931,0.9028443201798477,0.8993931866235576,0.9251120138454882,0.2970722404056811
90.8150064683053,0.9014673087544878,0.8937132871240602,0.9170561186186186,0.30472492192417655
91.33247089262613,0.9103182378459048,0.9050115502158147,0.922138469032279,0.24771364393703071
92.496765847348,0.9213569832850036,0.9150902076005384,0.9354030047140999,0.23101187107017093
90.6856403622251,0.8990553577362411,0.8904161654978032,0.9159382550715218,0.277309805916997
90.42690815006468,0.900183372917084,0.8946171807412544,0.9158506726818612,0.3234432963473677
91.07373868046572,0.9076369077699634,0.9024560129184851,0.920048192126719,0.27281613314444775
88.74514877102199,0.8797440865679725,0.8716029767422627,0.8982751029927184,0.33598531518531494
92.10866752910738,0.9170014924655066,0.9099832604223095,0.9308252328799351,0.2538445170530218
91.97930142302717,0.9180714492668216,0.9108330102220783,0.9364865127414482,0.292090524638609
91.84993531694695,0.9124613601272344,0.9036171025004771,0.9307058682058681,0.31245268823489797
90.16817593790427,0.8951455509043007,0.8849688355123138,0.9167239102576612,0.3088460429481208
90.55627425614489,0.9008711531811857,0.8931446039340776,0.9204088098309603,0.2740044375161073
91.59120310478654,0.9115171793912871,0.9026185540646019,0.930292004003836,0.2950952977983023
90.55627425614489,0.9013619876027394,0.8956991105040633,0.9145255120827214,0.3061977216219686
92.496765847348,0.9188922043516481,0.9089221448779639,0.9352723113072581,0.23970150507090163
91.72056921086676,0.9170695516569347,0.9145686293312876,0.9285443907170392,0.2322356461861772
92.23803363518758,0.9187294738229443,0.9117424242424242,0.9346620350531694,0.2697928548401359
92.10866752910738,0.9173662308079272,0.9084242085663582,0.9330448157609779,0.2602101366142869
88.8745148771022,0.8838084520833135,0.8778256930741944,0.9025848423014946,0.29864546282633775
90.94437257438551,0.9072752775352902,0.9015555561215004,0.9198569802660046,0.3067856034273607
91.20310478654592,0.9057614537361374,0.8971431410922879,0.924507605642263,0.3131489494229928
90.6856403622251,0.9017914167505712,0.8940328624274894,0.921312251690552,0.3242683085074701
89.90944372574386,0.8928004389571594,0.8853176717631951,0.9149065605239386,0.3122381817014529
91.20310478654592,0.9063029847523498,0.8998545025419341,0.9258873114463176,0.26578454181725425
91.84993531694695,0.9130718269834697,0.9057104001067342,0.9282771546050634,0.26492728715109487
91.72056921086676,0.9131914608784448,0.9079939844496369,0.9248260587620114,0.29441426059937187
90.42690815006468,0.9013080418423959,0.896876825561354,0.9169897008328769,0.3307177769592864
91.07373868046572,0.9055900308477629,0.8972694614215356,0.9251635415994746,0.2872697672629572
89.90944372574386,0.8924873468252541,0.8828771424349882,0.9125609619998165,0.2589287407031189
89.52134540750323,0.8899680840741588,0.8826841839714382,0.9092245956514831,0.29116909228082155
90.6856403622251,0.9033345875760501,0.896704974316646,0.9189958738761591,0.30698644411286286
89.13324708926261,0.8845937882538987,0.8778446399233296,0.90618234919739,0.370028798350339
90.16817593790427,0.8996491917928784,0.8956696781505193,0.9151529310445203,0.3166195249707856
90.6856403622251,0.901563100593914,0.8943054170203482,0.9201692473038428,0.25655091110554273
90.55627425614489,0.902520773442646,0.8956640544463671,0.9211963858324665,0.29121973400183726
89.52134540750323,0.8908114325400982,0.8846482133580161,0.9106221837082563,0.32898114006701296
89.52134540750323,0.8903562189351013,0.8822746321768642,0.911002280159497,0.30852039649909097
89.13324708926261,0.882971412371414,0.8753946766222881,0.9042009959953415,0.35287466386928285
89.90944372574386,0.8897868419668337,0.8790251272066281,0.9183862415515767,0.31630971205612357
89.52134540750323,0.8919760413542686,0.8860205816058826,0.9100868014061585,0.3245113244687447
90.8150064683053,0.9045816121505995,0.9002711491803844,0.916850863407344,0.31678393385986003
90.03880983182407,0.8984391673775235,0.8940197968693577,0.9114121083718542,0.300098324230695
89.90944372574386,0.8925700680865276,0.8830727423550986,0.913340338990292,0.3034355243304106
91.97930142302717,0.9160569234094472,0.9087896623807356,0.9306681819057342,0.2585711355042797
90.2975420686591,0.8986463023079438,0.8914824166616093,0.9177292574542517,0.34112832655727787
90.55627425614489,0.9016245890200907,0.8964344274295084,0.916334869991307,0.2950020609586168
93.40232858990944,0.9294623942862619,0.9210098437856564,0.9437291420312705,0.22432810033940082
90.03880983182407,0.8975823145575198,0.8895833333333333,0.9192360724191506,0.31221677719544316
89.65071151358345,0.8943596432176284,0.8904171926353706,0.9047386472188023,0.37766577818106867
91.33247089262613,0.9079484308568337,0.8989532684913287,0.9270684124281922,0.27621471206296144
90.8150064683053,0.904527611388201,0.8983371418742936,0.9201335006739724,0.29726193964548825
90.55627425614489,0.8989155844155844,0.8905190323691372,0.9201378602743544,0.2930600603061691
90.16817593790427,0.8946194375528139,0.8875697562712656,0.9104912129945583,0.28195263598027503
92.10866752910738,0.9153352011711848,0.9075194376490833,0.9284227692279241,0.27017718576073146
90.03880983182407,0.8976970661469675,0.8926613706387589,0.9195107689608282,0.320617842990399
90.16817593790427,0.8984244289356527,0.8911810743622104,0.9156735098678395,0.31319529103430865
91.33247091730075,0.9067212951753889,0.8979711695999153,0.9235375100911082,0.2742828537853384
91.33247089262613,0.9095333110216903,0.9036768091541303,0.9230594201957099,0.29790304846974885
91.84993531694695,0.913904404515837,0.906500409152425,0.9282113603269265,0.2640897186056146
89.26261319534282,0.8813660660801674,0.8693329341223698,0.9098341033246511,0.3492803966089177
90.8150064683053,0.9037520912372303,0.8961193029664367,0.9196159790181628,0.3059735115024744
91.20310481122056,0.905947314858969,0.8965755197026188,0.9288848844454515,0.259580731854556
90.03880983182407,0.8965158489251761,0.8904812737408794,0.922269296647185,0.2878511204525231
89.78007764433828,0.8940749484978083,0.8872719118853437,0.9090480463741177,0.3166718187646755
89.90944372574386,0.8930977426919091,0.8840108266995059,0.9149883926792615,0.26333888262548855
91.46183699870635,0.912515261684377,0.9087420958929339,0.9256937621114114,0.25518830615983745
89.39197930142302,0.8898219772459239,0.8840588887917651,0.9105078519710679,0.29639247289219
89.65071151358345,0.8927447156752163,0.8877407325330987,0.9053951394994294,0.339689002963889
90.16817593790427,0.8979667529480013,0.8925283506181966,0.9121056781580281,0.3352933054907855
91.46183699870635,0.9099475116393794,0.9016741071428572,0.9284385955453811,0.3116126694218924
91.33247089262613,0.909611723862952,0.9034618130393856,0.9240955938470644,0.2621223188618639
89.00388098318241,0.8828806177445101,0.8747897920543344,0.9102077915083996,0.32660709336438587
90.6856403622251,0.9023555976704223,0.8975176705015415,0.9151860041200668,0.2777656091628343
89.26261319534282,0.8892537676030676,0.882191052821379,0.9097325211864407,0.3180901669592321
89.90944372574386,0.8937486955807837,0.8867496984734238,0.9096577856229864,0.30197169877502
90.16817593790427,0.8987534933688981,0.8924800689506571,0.9167889637600861,0.3450444518464387
90.68564038689972,0.9021106393255961,0.8954488081003401,0.9220032913066538,0.326091476122127
92.10866752910738,0.9181720431822791,0.9136779135032089,0.9286787870012132,0.2845469395621628
89.39197930142302,0.8907900588803797,0.8836652311355813,0.9096909303293528,0.29749910427283927
92.496765847348,0.9234803951755242,0.9190707343025687,0.9329835468947342,0.25638247379505424
90.1681759625789,0.8954547197300822,0.8917447244381391,0.9114089134966514,0.35375746487029003
91.72056921086676,0.9112018488442182,0.9034187192118226,0.9271463201328849,0.28076965989301617
91.46183699870635,0.911510698218998,0.9047513832593451,0.9263723393644984,0.2790033060763354
