epoch,time,lr,loss,acc,val_loss,val_acc
1,255.7355624169577,0.001,0.9294988049529836,53.92585397442124,0.9071889578369615,56.60621761658031
2,216.5348901670077,0.001,0.8029169416628321,60.45005666180994,1.032310693992852,56.73575129533679
3,209.7929621670046,0.001,0.6949836522297352,69.45118989800874,1.3229636386268497,49.35233160621762
4,210.46290362504078,0.001,0.5619564287018309,78.22567589444714,0.8722265418329387,68.9119170984456
5,209.6081502920133,0.001,0.4280030572609317,84.10231503966327,0.6822162029656722,76.81347150259067
6,209.86929962498834,0.001,0.3899827606762538,85.46219847822567,1.6795623867622929,34.4559585492228
7,210.06640516698826,0.001,0.3824420898540016,86.36878743726729,0.4147524197484545,87.04663212435233
8,210.52165454102214,0.001,0.3069212630629945,89.46090335114133,0.29462336907115005,88.860103626943
9,209.38663183304016,0.001,0.27069775774889204,90.7884086125951,0.2353845527443861,91.45077720207254
10,209.6948975000414,0.001,0.24525135302979795,91.38740488910474,0.1741049469984257,94.68911917098445
11,208.8387061249814,0.001,0.22701246461108682,92.11591387404889,0.14750688188164038,95.46632124352331
12,209.15786095900694,0.001,0.24521979821313059,91.09600129512708,0.3686998613912207,87.43523316062176
13,209.74032404198078,0.001,0.24376993876397465,91.74356483729966,0.14433596634494208,96.11398963730569
14,209.57554995897226,0.001,0.20008783198028238,93.54055366682856,0.1335374900366667,95.46632124352331
15,209.41545920900535,0.001,0.17623112801693397,94.07479358912093,0.16343041455344215,95.07772020725389
