accuracy_mean,accuracy_lower_ci,accuracy_upper_ci,f1_score_mean,f1_score_lower_ci,f1_score_upper_ci,sensitivity_mean,sensitivity_lower_ci,sensitivity_upper_ci,specificity_mean,specificity_lower_ci,specificity_upper_ci,loss_mean,loss_lower_ci,loss_upper_ci,model_name,trunc_blocks
96.7366528066528,96.23700623700624,97.23492723492724,0.9672713677574963,0.9620747448811315,0.9722629666831081,0.9694897256276083,0.9626499437112266,0.9760459588934486,0.9650768845306225,0.956982374580939,0.9722729052034766,0.11307780832622163,0.09242440367800527,0.13675843307087837,truncated_b0_reduced_layers_5_2025-03-07_18-23,5
96.75203742203742,96.21621621621621,97.25571725571726,0.9678417346194933,0.9624973612345902,0.9728001499255958,0.947732123199274,0.9385654340276712,0.956539831831612,0.9888373777497934,0.984347015131688,0.993112428806302,0.1015239999049648,0.0810425182931545,0.12428769340636034,truncated_b0_reduced_layers_4_2025-03-07_17-50,4
97.24471933471933,96.77754677754677,97.6923076923077,0.9716415933271371,0.9671400896643436,0.9761041338658425,0.9870506114453024,0.9823424338413899,0.9915526950925181,0.9567180179520638,0.9481863009459315,0.9645636986096874,0.09069261591935958,0.07380199286555414,0.10800263353880483,truncated_b0_reduced_layers_0_2025-03-10_13-48,0
