epoch,time,lr,loss,acc,val_loss,val_acc
1,73.14231300000392,0.001,0.2868039206530039,89.71153846153847,0.1341954176314175,95.1171875
2,71.26824237500841,0.001,0.1414860610062113,95.3125,0.09756549168378115,95.703125
3,71.3151445419935,0.001,0.10640805241508552,96.39423076923077,0.0806416873820126,97.8515625
4,71.76307829200232,0.001,0.08150159734157988,97.33173076923077,0.06589537241961807,97.65625
5,71.74000587499177,0.001,0.060254454102295525,98.07692307692308,0.08376127842348069,96.875
6,71.68969837500481,0.001,0.0594818284170917,97.9326923076923,0.08990526557317935,97.265625
7,71.35247895799694,0.001,0.043087200596570396,98.50961538461539,0.08501534683455247,97.8515625
8,71.5728512499918,0.001,0.04961154736721745,98.34134615384616,0.06455036078114063,97.8515625
9,71.93231441700482,0.001,0.04201129250264225,98.6298076923077,0.07647180743515491,97.4609375
10,71.59229829099786,0.001,0.03434929898581826,98.9423076923077,0.07014229142805561,98.046875
11,71.48170395800844,0.001,0.03265294020574611,98.89423076923077,0.08439817175167263,97.65625
12,71.63425908300269,0.001,0.023774400931254675,99.1826923076923,0.05538923763378989,98.2421875
13,72.03915675000462,0.001,0.03415804266226657,99.03846153846153,0.04129379033111036,98.828125
14,71.74458829101059,0.001,0.0334190452108697,98.8701923076923,0.043063398101367056,98.4375
15,71.6991710000002,0.001,0.02248360030520976,99.2548076923077,0.03746838099323213,98.6328125
16,71.77390429099614,0.001,0.023258622780625817,99.1826923076923,0.04545078973751515,98.046875
17,72.3404979170009,0.001,0.02680883440972628,99.08653846153847,0.04639969492563978,99.0234375
18,72.05693858399172,0.001,0.015606421204966654,99.54326923076923,0.041010149143403396,99.21875
19,72.18275895899569,0.001,0.027069680805568798,99.03846153846153,0.08156796236289665,97.265625
20,72.1023108750087,0.001,0.029272638355905656,99.35096153846153,0.07337442866992205,97.8515625
21,72.45133287500357,0.001,0.013329588552985045,99.63942307692308,0.04437351819797186,99.21875
22,73.52197579199856,0.0001,0.014514484584427778,99.59134615384616,0.04862057066929992,98.828125
23,72.32172595900192,0.0001,0.010323091753609613,99.6875,0.04527735234296415,99.0234375
24,72.09105595799338,0.0001,0.009798301219360348,99.66346153846153,0.04555502740549855,98.828125
25,72.51203404199623,0.0001,0.008246722984208296,99.73557692307692,0.04801850192961865,98.6328125
26,73.2050003750046,0.0001,0.009980366357250694,99.63942307692308,0.04686684515036177,98.4375
27,72.81367375000264,0.0001,0.007260153288650774,99.83173076923077,0.044681145627691876,99.21875
28,72.77334466700268,1e-05,0.008446201464679549,99.73557692307692,0.04755701272733859,98.6328125
29,73.47021416699863,1e-05,0.00758056227554894,99.73557692307692,0.04678628534384188,98.828125
30,72.99431612499757,1e-05,0.007349697511283291,99.73557692307692,0.053169353706834954,98.2421875
31,73.916532208008,1e-05,0.008502546146141517,99.78365384615384,0.04838226518222655,98.6328125
32,73.2242236250022,1e-05,0.0076596611045365885,99.71153846153847,0.04435866895619256,99.21875
33,73.30849662500259,1e-05,0.01079546139746806,99.71153846153847,0.044345162517856807,99.21875
34,74.22917866699572,1.0000000000000002e-06,0.00626295443987776,99.85576923076923,0.0449240794259822,99.21875
35,73.44686545799777,1.0000000000000002e-06,0.00888038809975674,99.71153846153847,0.050259021529200254,98.4375
36,73.63057612499688,1.0000000000000002e-06,0.005301098009113048,99.8798076923077,0.046628540269011864,98.828125
37,75.6288656250108,1.0000000000000002e-06,0.010640723645058013,99.66346153846153,0.04931720525564742,98.6328125
38,73.66861095800414,1.0000000000000002e-06,0.013109767680487914,99.47115384615384,0.04518952384751174,99.0234375
39,72.78025554100168,1.0000000000000002e-06,0.006763436928695928,99.85576923076923,0.04599143171253672,99.0234375
40,72.67942675000813,1.0000000000000002e-07,0.00862717935312608,99.73557692307692,0.04583534866105765,98.828125
41,73.96505041699857,1.0000000000000002e-07,0.006285220818300821,99.8076923076923,0.04438204212056007,99.21875
42,72.71789762499975,1.0000000000000002e-07,0.006731950128204727,99.83173076923077,0.04693121523268928,98.828125
43,73.28548274999775,1.0000000000000002e-07,0.008949999416206713,99.66346153846153,0.05027187728774152,98.4375
44,73.6869591249997,1.0000000000000002e-07,0.008183052828266786,99.75961538461539,0.04534205476193165,99.0234375
45,73.38985754099849,1.0000000000000002e-07,0.00819401047545118,99.8076923076923,0.04737771782311029,98.6328125
46,73.95745716700912,1.0000000000000004e-08,0.010010242012476038,99.61538461538461,0.04427099979511695,99.21875
47,74.17046891601058,1.0000000000000004e-08,0.005236481739893861,99.90384615384616,0.04510385235698777,99.0234375
48,73.98802354201325,1.0000000000000004e-08,0.005471450277190553,99.8798076923077,0.044352431505103596,99.4140625
49,73.10809441700985,1.0000000000000004e-08,0.009310842200508117,99.66346153846153,0.05080731410635053,98.4375
50,73.6456511659926,1.0000000000000004e-08,0.00694624123772463,99.78365384615384,0.04655150310827594,98.828125
