accuracy,f1_score,sensitivity,specificity,loss
98.47328244274809,0.9846867275438704,0.9837037037037036,0.9858585858585859,0.05178710327940894
99.23664122137404,0.9923569699275047,0.9915047915047915,0.9932659932659934,0.026747164194616986
98.85496183206106,0.9877264542681806,0.9861111111111112,0.9897959183673469,0.0673526611517862
98.85496183206106,0.9883458739831582,0.987565066512435,0.9892814009661836,0.05098871959039015
98.85496183206106,0.9896373056994818,0.9897959183673469,0.9897959183673469,0.013864104775003043
98.85496183206106,0.9886498513905074,0.9887980236817446,0.9886334610472541,0.03416118619825548
99.61832049420772,0.9957332919591947,0.9947916666666666,0.9967320261437909,0.02599602710188612
99.61832061068702,0.9960674092323352,0.9958847736625515,0.9962962962962963,0.024768931623218804
100.0,1.0,1.0,1.0,0.0004884367550430884
98.85496183206106,0.9887368255466416,0.9879518072289156,0.98989898989899,0.07143806908271742
100.0,1.0,1.0,1.0,0.009849193815105932
99.23664122137404,0.9925080666642452,0.9924125514403292,0.9926518087855297,0.028675270379122274
100.0,1.0,1.0,1.0,0.004930316867017403
99.61832061068702,0.9959418819522446,0.9953703703703703,0.9965635738831615,0.022679883273750968
100.0,1.0,1.0,1.0,0.004932175317994282
99.61832061068702,0.9962877506024714,0.9966329966329966,0.9959839357429718,0.008050345009579562
99.23664122137404,0.9923957826614646,0.9918242710795903,0.9930174745923814,0.027498291165546605
98.85496183206106,0.9890061217280586,0.9887692166068306,0.9893736626409894,0.03278096609141052
99.61832061068702,0.996245082217933,0.9964539007092199,0.996078431372549,0.005836155255634672
98.47328244274809,0.9846697891390628,0.9843499197431781,0.9853072853072854,0.07266825904984398
98.85496183206106,0.9889831990888455,0.988125,0.98996632996633,0.02837700884170939
99.23664122137404,0.9923209320799682,0.9920634920634921,0.9927536231884058,0.044902020920527294
99.23664110489474,0.9922015324102494,0.9922217699995478,0.9922217699995478,0.026323472849904675
98.85496171558177,0.9889246236449324,0.9884259259259259,0.9895467836257309,0.030387006037093642
99.23664122137404,0.9929005702201579,0.9927536231884058,0.9931972789115647,0.009512908324840847
99.61832061068702,0.9958805597730777,0.9947916666666666,0.9970238095238096,0.026859340151080522
99.23664122137404,0.9928107606679036,0.9932659932659932,0.9925093632958801,0.008709626366820978
98.47328244274809,0.9850574712643678,0.984561403508772,0.9857575757575757,0.05041047916809836
99.61832061068702,0.996138177353647,0.9959839357429718,0.9963369963369964,0.027056282897403073
99.23664122137404,0.9925843529847979,0.9924242424242425,0.9929078014184397,0.00755063790564736
99.23664122137404,0.9924848466482699,0.992271818787475,0.9927459097181156,0.03175272512458929
99.61832061068702,0.9961228515074669,0.9962121212121212,0.996078431372549,0.029430473672993878
99.23664122137404,0.9925174939828568,0.9920244280375536,0.9930674671240709,0.026574780018924635
98.85496183206106,0.9890052530503936,0.9880223439682028,0.9901213391779429,0.033464030035746786
99.61832061068702,0.9963500373971579,0.9962121212121212,0.9965277777777778,0.008120341710004251
99.23664122137404,0.9919038037750312,0.9907407407407408,0.9932659932659932,0.045696923157300416
99.61832061068702,0.9961459203564468,0.9961240310077519,0.9962121212121212,0.023839217208480045
98.47328244274809,0.9850625835383403,0.9842456608811748,0.9861066351559423,0.059512493993290734
98.85496183206106,0.988934706996381,0.9895224171539961,0.9885031389456168,0.03314350468803282
99.61832061068702,0.9961335166001767,0.9959349593495935,0.9963768115942028,0.02606474756234759
98.85496183206106,0.9889565631501115,0.988567649281935,0.9894713753016012,0.03413605909651834
99.23664122137404,0.9928182555311015,0.9931972789115647,0.9925925925925926,0.006747068632891702
98.85496183206106,0.9886325775460446,0.9885877946684292,0.9888047138047139,0.029619481563154748
99.61832061068702,0.9961953345023646,0.9956709956709956,0.9967637540453075,0.025574447135633747
99.61832061068702,0.9962110203334733,0.9961685823754789,0.9962962962962963,0.005929086540420433
98.47328244274809,0.9850075161150601,0.9844253490870032,0.9857898715041572,0.052781114002428894
99.23664110489474,0.9923944744307983,0.9919323671497584,0.9929045893719807,0.02784694042996564
99.61832061068702,0.9959088180893936,0.9953051643192489,0.9965635738831615,0.027303666639968364
99.61832061068702,0.9962877506024714,0.9959839357429718,0.9966329966329966,0.02753419170788477
98.47328244274809,0.9844542716839849,0.9842941611234295,0.9847777201176267,0.05315327129987831
99.23664122137404,0.9923350513412252,0.9922926133832308,0.9924203273040483,0.025694128030096627
98.85496183206106,0.9887884295103696,0.9884685581549694,0.989249929008965,0.051341485581194106
99.61832061068702,0.9962451891485967,0.9958333333333332,0.9966996699669967,0.027036417532935623
98.09160293695581,0.9810851565446401,0.9823885109599395,0.9801401347793101,0.052835068810964
100.0,1.0,1.0,1.0,0.00017726884789573595
100.0,1.0,1.0,1.0,0.0034697770253481444
99.61832061068702,0.9961859927860778,0.996078431372549,0.9963369963369964,0.025615712048271122
99.23664122137404,0.9923946786691884,0.992007992007992,0.9928282244071718,0.029533331294655255
100.0,1.0,1.0,1.0,0.0023004727203483986
99.61832061068702,0.9963811703490704,0.9966329966329966,0.9961685823754789,0.005982041049136368
99.23664122137404,0.9932022084195996,0.9937106918238993,0.992831541218638,0.00942471858363591
98.85496183206106,0.9882555632555633,0.9894301806744203,0.9872443915028787,0.029842892646582676
99.61832061068702,0.9962119989238634,0.9962121212121212,0.99625468164794,0.024164316456536994
99.23664122137404,0.9911764705882353,0.9903381642512077,0.9922480620155039,0.04602112053588694
98.85496183206106,0.9883601487386547,0.9872685185185185,0.9896183758364985,0.05028487125463721
100.0,1.0,1.0,1.0,0.002703639096733185
100.0,1.0,1.0,1.0,0.003022516560643016
