epoch,time,lr,loss,acc,val_loss,val_acc
1,103.42119220800123,0.001,0.8281341179570894,57.73028978468512,0.6556661610776279,67.61658031088083
2,97.528829709001,0.001,0.7696717150373059,66.77999028654686,0.6032957610688678,72.40932642487047
3,95.56691616600074,0.001,0.4125397174088569,85.0412821758135,0.5295441864068027,75.51813471502591
4,96.29690333300096,0.001,0.3705642979870517,87.9715072041444,0.2518720028468364,91.58031088082902
5,96.2687105419991,0.001,0.26834382070235996,92.01877934272301,0.9502345391505741,71.24352331606218
6,96.31672829200033,0.001,0.3854681713837073,87.22680913064595,0.31969308992123974,91.96891191709845
7,96.6993889589994,0.001,0.2014906935192328,94.05860450056662,0.18782454483944516,93.26424870466322
8,96.73200370800078,0.001,0.2202387126577273,93.20058280718796,0.18455111200636531,94.30051813471502
9,97.7778846250003,0.001,0.16144866123709228,95.33754249635746,0.14582543210198842,95.5958549222798
10,96.72801724999954,0.001,0.12477424285201645,96.45458960660515,0.12763031759333116,95.98445595854922
11,97.25168520799889,0.001,0.1589529260773479,95.726080621661,0.5711677519150966,83.93782383419689
12,96.10817762499937,0.001,0.2742771193809097,91.9054557228428,0.1867323317058346,95.20725388601036
13,95.67289470899959,0.001,0.13690205327038704,96.11461874696455,0.14740396642314338,95.72538860103627
14,95.89384329200038,0.001,0.09837331465432342,97.28023312287519,0.1906083003844622,94.43005181347151
15,97.02249958299944,0.001,0.08541023338928828,97.81447304516756,0.1773605137252746,95.46632124352331
