epoch,time,lr,loss,acc,val_loss,val_acc
1,73.68079891700472,0.001,0.30415981640617906,88.37876616614336,0.16231928560240516,94.06130268199233
2,72.15974829200422,0.001,0.1472756446818881,94.50023914557903,0.10320739178308125,96.55172413793103
3,71.78821325000172,0.001,0.1044816291792606,96.7479674796748,0.07139794948114746,97.31800766283524
4,71.64681974999985,0.001,0.08650497033379684,97.20229555236729,0.065448681770385,97.5095785440613
5,71.65996754099615,0.001,0.06872461466292398,97.96747970033752,0.08148255321407741,96.74329501915709
6,71.65609191599651,0.001,0.05760308620548887,98.25442372070779,0.05278983971967551,98.46743295019157
7,71.86235762500291,0.001,0.045292485576605805,98.39789575460937,0.06356905803255651,97.5095785440613
8,71.89720258300076,0.001,0.046261093556072115,98.68483981511514,0.03914726977646922,98.27586206896552
9,72.06512316699809,0.001,0.049452926590326074,98.42180774748924,0.052910717823310714,98.08429118773947
10,71.98379220799688,0.001,0.038773878182661786,98.70875179340028,0.09217847753726517,96.74329501915709
11,72.00942254099937,0.001,0.02051345897826893,99.45002391200383,0.07022246455780848,97.89272030651341
12,72.3220518340022,0.001,0.03416505145329478,98.75657579375476,0.06079912015104887,97.89272030651341
13,72.73108974999923,0.001,0.034489005997697705,98.80439980870396,0.0577666810945647,98.08429118773947
14,73.1506310420009,0.001,0.02737260921553155,99.04351984696318,0.06918894581432486,97.5095785440613
15,72.62963324999873,0.001,0.018912919766048263,99.47393591582974,0.06399082429564319,97.70114942528735
16,72.45510862499941,0.001,0.026575877944340225,99.11525585844093,0.0453585363920935,98.08429118773947
17,73.2780957089999,0.001,0.0342561197816784,98.82831183807066,0.09095278220657987,97.1264367816092
18,73.50993237499642,0.001,0.034905309199846815,98.94787182436212,0.042093843906775286,98.27586206896552
19,73.9798179999998,0.001,0.01756213605868782,99.49784791965567,0.05583592007156119,98.46743295019157
20,73.40355362500122,0.001,0.007333946649572179,99.80870396939264,0.08186929857219397,98.46743295019157
21,73.18341620899446,0.001,0.016812590764618513,99.52175992348158,0.1033774605215185,97.70114942528735
22,73.85329258300044,0.001,0.014951663427217451,99.45002391200383,0.05803625767344031,98.08429118773947
23,73.10203341599845,0.001,0.014880404065904042,99.45002391200383,0.04148254273323274,98.65900383141762
24,74.45949824999843,0.001,0.03183085047185603,99.01960784313725,0.06365433261173124,97.70114942528735
25,73.87291704199743,0.001,0.02630794149837294,99.1391678549695,0.07386191677341374,97.70114942528735
26,74.51667912500125,0.001,0.020177671890335033,99.33046389287422,0.07111797313709026,97.5095785440613
27,73.45371541700297,0.001,0.018855244722435566,99.35437589670015,0.1794848361006185,93.29501915708812
28,74.48633804199926,0.001,0.01835452551970865,99.30655188175093,0.16428496455238467,97.1264367816092
29,74.43028100000083,0.001,0.015075192628971723,99.52175992348158,0.11744041186471924,98.08429118773947
30,73.71649370800151,0.001,0.016023579219181,99.52175992348158,0.052385727893222135,98.46743295019157
31,74.07885841700045,0.001,0.01944908585122353,99.35437589670015,0.05496489502832122,97.89272030651341
32,74.54458733399952,0.001,0.01294776434384048,99.61740793878528,0.06606894707332532,98.65900383141762
33,74.0336293750006,0.001,0.01190922363566416,99.68914395026303,0.07539553825801593,98.08429118773947
34,73.90127095799835,0.001,0.010814787927128837,99.61740793878528,0.15604507980977053,97.5095785440613
35,74.46293508300005,0.001,0.01651345079045326,99.40219990435199,0.07043933543125507,98.27586206896552
36,73.76432087500143,0.001,0.011412728953895035,99.54567192730751,0.11291272861890181,97.70114942528735
37,74.45494812499965,0.001,0.007774332028679541,99.68914395026303,0.06343926666964601,98.27586206896552
38,73.71251466599642,0.001,0.01588355666960134,99.40219990435199,0.05055670113699544,98.65900383141762
39,74.33200879200012,0.001,0.011402701495141195,99.64131994261119,0.056648143704907186,99.04214559386973
40,74.1501663750023,0.001,0.011651973340375057,99.71305595408896,0.10151547297007507,98.08429118773947
