epoch,time,lr,loss,acc,val_loss,val_acc
1,77.04595816700021,0.001,0.381055285141321,86.96795794041404,0.6681402115529524,81.99233716475096
2,74.45272116599881,0.001,0.23204980663944522,92.2285987565758,0.24746380911933052,90.80459770114942
3,74.31350808299976,0.001,0.1780673977057082,93.99808703239657,0.16994984191039514,94.06130268199233
4,74.28686762500001,0.001,0.1288841316883556,95.57627928490733,0.14029321885200297,96.16858237547893
5,74.27961537499868,0.001,0.10397118384161957,96.26972742869717,0.25745668356446016,92.1455938697318
6,74.19376145800197,0.001,0.08706921044539345,97.17838354854136,0.2224232311221375,92.1455938697318
7,74.17426587500086,0.001,0.06936515293149559,97.6327116139365,0.40812507785599805,88.69731800766283
8,74.18411445899983,0.001,0.06220381934283054,97.94356766367346,0.12394971294878086,95.97701149425288
9,74.31052654200175,0.001,0.05670478164576019,97.99139167862266,0.1289990898293097,94.82758620689656
10,74.94941879200269,0.001,0.04167248007415165,98.58919177427069,0.1549102029124439,95.59386973180077
11,74.69655204200171,0.001,0.03896158751116336,98.5652797631474,0.1945897948239498,96.16858237547893
12,74.74215049999839,0.001,0.03902089087019079,98.66092777845108,0.13965600237992531,95.40229885057471
13,74.67849958299848,0.001,0.04267073814919292,98.51745576279292,0.20750334025342804,95.97701149425288
14,74.66940470799818,0.001,0.02196272590724526,99.23481587027318,0.17551547722798197,95.40229885057471
15,74.683876916999,0.001,0.02556606568886027,99.04351984696318,0.17543702632531352,96.74329501915709
16,74.96376970900019,0.001,0.03396104539008317,98.78048780487805,0.17922431567391217,96.16858237547893
17,74.74340741700144,0.001,0.023720163943115505,99.1869918699187,0.1888342689280309,95.78544061302682
18,74.79302133400051,0.001,0.027858314690240697,99.01960784313725,0.18978289397740272,95.01915708812261
19,74.70837445899815,0.001,0.024542362281441552,99.25872788139647,0.1783503716476119,95.40229885057471
20,74.89427008300117,0.001,0.022522803864765614,99.23481587757054,0.1514140511381215,96.55172413793103
21,74.65483091699934,0.001,0.01871912476346333,99.45002391200383,0.1952952507355204,96.55172413793103
22,74.76616362499772,0.001,0.01632376052310048,99.47393590853238,0.1995636007794932,95.78544061302682
23,74.65728870900057,0.001,0.03153862518764808,99.06743185078909,0.20949458071098473,94.25287356321839
24,74.94874854099908,0.001,0.028132907213912213,98.97178383548541,0.15939765780364873,96.36015325670498
25,74.65019566599949,0.001,0.013879540140416771,99.52175992348158,0.2631914684998578,95.59386973180077
26,74.62417520800227,0.001,0.021941255211391647,99.33046389287422,0.11852508212414738,96.16858237547893
27,74.94881549999991,0.001,0.033674428490835004,99.0674318690325,0.15992796238354795,95.97701149425288
28,74.92123266699855,0.001,0.039362838129913376,98.73266379722621,0.11459708773313354,96.55172413793103
29,74.69938766600171,0.001,0.010071485798845146,99.78479196556671,0.1251072350361338,97.31800766283524
30,74.64141337500041,0.001,0.011926591783130184,99.64131994261119,0.1646630955838609,96.16858237547893
31,74.70751933299834,0.001,0.006265361619189503,99.85652797704448,0.1356244379818668,97.1264367816092
32,74.84174962500038,0.001,0.008214365297383733,99.78479196556671,0.16114037269833445,96.16858237547893
33,74.89675091599929,0.001,0.014888048690326408,99.40219990435199,0.17376033670600805,96.74329501915709
34,74.88586220800062,0.001,0.018822394972228384,99.37828790052606,0.1975162897073446,95.40229885057471
35,74.86004724999657,0.001,0.014997446420112566,99.49784791965567,0.16397775218632943,97.1264367816092
36,75.2287992920028,0.001,0.00643257237095,99.71305595408896,0.2854223650990775,95.40229885057471
37,75.26941912500115,0.001,0.020874239051336747,99.28263988522238,0.1533074091220724,96.16858237547893
38,75.27990758300075,0.001,0.00975286574120754,99.71305595408896,0.13773024653109553,96.16858237547893
39,75.38969749999887,0.001,0.010723709111993803,99.52175992348158,0.2657069986350692,95.59386973180077
40,75.47050270900218,0.001,0.009930482987503868,99.68914395026303,0.18336153281602824,96.55172413793103
