epoch,time,lr,loss,acc,val_loss,val_acc
1,109.37238579097902,0.001,0.7328464142303937,69.11121903836813,0.28394935801239213,90.28497409326425
2,108.64597275000415,0.001,0.3301748557829521,87.93912902703578,0.21493097454541088,93.00518134715026
3,107.92658724999637,0.001,0.20087842838421055,93.49198640116562,0.15092284718788967,94.94818652849742
4,108.09064554198994,0.001,0.14961002006468233,94.90043710539096,0.14471967306007374,96.24352331606218
5,109.00239816698013,0.001,0.1213205960048949,95.79083697587826,0.1157765003220405,95.98445595854922
6,108.33732320799027,0.001,0.09944518124939497,96.7459932005828,0.08852822200510979,96.89119170984456
7,107.84280004099128,0.001,0.06883023984239328,97.6363930710701,0.0956335200884722,96.76165803108809
8,107.56355912500294,0.001,0.057216737596675456,98.34871296745993,0.09873719185764462,97.15025906735751
9,108.34963808301836,0.001,0.05021973330782651,98.39728023312287,0.09435792757835182,97.27979274611398
10,108.0547431250161,0.001,0.05232477694642331,98.28395661324268,0.09446299845145271,96.89119170984456
11,108.93147050001426,0.001,0.057298122146054536,98.15444390480816,0.07757115117008823,97.40932642487047
12,108.36089783298667,0.001,0.0334928770405909,98.8829528897523,0.08106507565536647,96.76165803108809
13,107.5359402920003,0.001,0.033403880484836404,98.94770924396957,0.06571153827359022,98.3160621761658
14,109.14679283299483,0.001,0.03487907478370837,99.01246559818682,0.11469023382843718,98.18652849740933
15,107.58697812500759,0.001,0.0324424378480717,99.01246559818682,0.0981473671224142,97.92746113989638
