epoch,time,lr,loss,acc,val_loss,val_acc
1,107.70190208300482,0.001,0.6444889976886825,73.87081107333657,0.33635285172437757,87.8238341968912
2,103.49098566600878,0.001,0.29101336830272556,89.99514327343371,0.2797051668939195,89.24870466321244
3,104.85721883299993,0.001,0.19935830090643036,92.99012465598187,0.16450822446012744,93.13471502590673
4,106.27599345899944,0.001,0.16088152197122535,94.36619718309859,0.09775679502539684,96.89119170984456
5,105.43098995799664,0.001,0.11865089071671206,96.08224056985591,0.08617267670191901,96.76165803108809
6,104.53703974999371,0.001,0.11719094127324942,95.95272786142141,0.08094586238959911,97.27979274611398
7,105.59813845800818,0.001,0.07075051267302516,97.68496033673304,0.10985852055459096,97.02072538860104
8,105.05187245899288,0.001,0.06035317792000075,97.65258215962442,0.0621909986254928,97.79792746113989
9,104.89211208399502,0.001,0.07324913989885815,97.49069127408127,0.11613867934696724,95.5958549222798
10,105.09538095800963,0.001,0.04276667644042249,98.52679294155739,0.15125868363798128,95.5958549222798
11,104.85830316699867,0.001,0.047893473438548294,98.30014570179699,0.0544877442094881,97.79792746113989
12,105.97645533399191,0.001,0.04474009591190487,98.47822567589445,0.09891647962826772,97.53886010362694
13,105.01261250000971,0.001,0.034571435939359574,98.80200744698074,0.0682269304585426,98.05699481865285
14,105.72400020899659,0.001,0.026813896515168297,99.19054557228428,0.058919408814643796,98.57512953367876
15,107.07535095899948,0.001,0.034930781296051656,98.91533106686093,0.07029143195850243,97.92746113989638
16,105.96610062500986,0.001,0.04303621552596301,98.52679294155739,0.053237595889775245,98.44559585492227
17,105.6812362500059,0.001,0.0236665708671303,99.14197830662134,0.07944781320752248,97.27979274611398
18,106.43362104099651,0.001,0.027406380102472608,99.06103286384976,0.0582655493852832,98.44559585492227
19,106.06278166700213,0.001,0.027108178158291137,99.10960012951271,0.043047308745683015,98.70466321243524
20,106.02034750000166,0.001,0.01395032996666401,99.5467055204792,0.05716833581330937,98.83419689119171
21,106.72716820900678,0.001,0.009179451032053188,99.69240731746802,0.10319755410225434,97.27979274611398
22,105.44888320899918,0.001,0.03985224672669618,98.67249473854622,0.0677177894841204,98.18652849740933
23,105.81775274999382,0.001,0.017346398151810306,99.48194916626194,0.09041981755257004,96.6321243523316
24,105.80037329200422,0.001,0.01626950594819256,99.3200582807188,0.06608289499058982,98.96373056994818
