epoch,time,lr,loss,acc,val_loss,val_acc
1,228.2638062499991,0.001,0.31781609542878947,91.40359397765906,0.5430131690489813,87.43523316062176
2,228.64551012500124,0.001,0.16446060732535334,94.22049538610976,0.20616712257111627,93.52331606217616
3,228.5547382090008,0.001,0.10532261834926004,96.37364416383357,0.37036312552931394,89.63730569948187
4,228.5537717089992,0.001,0.104539953406206,96.72980411202849,0.22911466831833588,95.07772020725389
5,226.99335608300134,0.001,0.06288303576876608,97.70114942528735,0.06897919424302837,97.79792746113989
6,195.49010862499927,0.001,0.08271810047778377,97.13453132588636,0.3787244944374796,88.34196891191709
7,195.3497986250004,0.001,0.1768671047399012,94.12336085478388,0.19673901059968793,93.13471502590673
8,194.57479837500068,0.001,0.07303130024733794,97.6363930710701,0.07386343360642078,97.79792746113989
9,195.07978658299908,0.001,0.06288325206598398,97.79828395661325,0.8479136721040436,80.69948186528498
10,195.33150583299903,0.001,0.07425035231215862,97.65258215962442,0.14566348097407755,95.72538860103627
